Ano,Ambito,Departamento,Provincia,Distrito,Organizacion,Votos,Validos,Emitidos
2006,PERU,LIMA,HUAURA,HUACHO,ALIANZA PARA EL PROGRESO,41,0.114 %,0.101 %
2006,PERU,LIMA,HUAURA,HUACHO,PARTIDO RENACIMIENTO ANDINO,38,0.105 %,0.094 %
2006,PERU,LIMA,HUAURA,HUACHO,PROGRESEMOS PERU,21,0.058 %,0.052 %
2006,PERU,LIMA,HUAURA,HUACHO,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,19,0.053 %,0.047 %
2006,PERU,LIMA,HUAURA,HUACHO,FUERZA DEMOCRATICA,19,0.053 %,0.047 %
2006,PERU,LIMA,HUAURA,HUACHO,RESURGIMIENTO PERUANO,16,0.044 %,0.039 %
2006,PERU,LIMA,HUAURA,HUACHO,Y SE LLAMA PERU,11,0.030 %,0.027 %
2006,PERU,LIMA,HUAURA,HUACHO,PARTIDO RECONSTRUCCION DEMOCRATICA,10,0.028 %,0.025 %
2006,PERU,LIMA,HUAURA,HUACHO,Votos Blancos,"3,133",,7.728 %
2006,PERU,LIMA,HUAURA,HUACHO,Votos Nulos,"1,310",,3.231 %
2006,PERU,LIMA,HUAURA,HUACHO,Votos Impugnados,0,,0.000 %
2006,PERU,LIMA,HUAURA,HUALMAY,UNION POR EL PERU,"3,676",29.027 %,25.482 %
2006,PERU,LIMA,HUAURA,HUALMAY,PARTIDO APRISTA PERUANO,"3,457",27.298 %,23.964 %
2006,PERU,LIMA,HUAURA,HUALMAY,UNIDAD NACIONAL,"2,452",19.362 %,16.997 %
2006,PERU,LIMA,HUAURA,HUALMAY,ALIANZA POR EL FUTURO,"1,552",12.255 %,10.758 %
2006,PERU,LIMA,HUAURA,HUALMAY,FRENTE DE CENTRO,651,5.141 %,4.513 %
2006,PERU,LIMA,HUAURA,HUALMAY,RESTAURACION NACIONAL,487,3.846 %,3.376 %
2006,PERU,LIMA,HUAURA,HUALMAY,CONCERTACION DESCENTRALISTA,75,0.592 %,0.520 %
2006,PERU,LIMA,HUAURA,HUALMAY,PERU AHORA,74,0.584 %,0.513 %
2006,PERU,LIMA,HUAURA,HUALMAY,PARTIDO JUSTICIA NACIONAL,39,0.308 %,0.270 %
2006,PERU,LIMA,HUAURA,HUALMAY,PARTIDO RECONSTRUCCION DEMOCRATICA,38,0.300 %,0.263 %
2006,PERU,LIMA,HUAURA,HUALMAY,PARTIDO SOCIALISTA,36,0.284 %,0.250 %
2006,PERU,LIMA,HUAURA,HUALMAY,MOVIMIENTO NUEVA IZQUIERDA,27,0.213 %,0.187 %
2006,PERU,LIMA,HUAURA,HUALMAY,ALIANZA PARA EL PROGRESO,26,0.205 %,0.180 %
2006,PERU,LIMA,HUAURA,HUALMAY,CON FUERZA PERU,24,0.190 %,0.166 %
2006,PERU,LIMA,HUAURA,HUALMAY,PROGRESEMOS PERU,14,0.111 %,0.097 %
2006,PERU,LIMA,HUAURA,HUALMAY,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,11,0.087 %,0.076 %
2006,PERU,LIMA,HUAURA,HUALMAY,FUERZA DEMOCRATICA,8,0.063 %,0.055 %
2006,PERU,LIMA,HUAURA,HUALMAY,RESURGIMIENTO PERUANO,8,0.063 %,0.055 %
2006,PERU,LIMA,HUAURA,HUALMAY,Y SE LLAMA PERU,6,0.047 %,0.042 %
2006,PERU,LIMA,HUAURA,HUALMAY,PARTIDO RENACIMIENTO ANDINO,3,0.024 %,0.021 %
2006,PERU,LIMA,HUAURA,HUALMAY,Votos Blancos,"1,315",,9.115 %
2006,PERU,LIMA,HUAURA,HUALMAY,Votos Nulos,447,,3.099 %
2006,PERU,LIMA,HUAURA,HUALMAY,Votos Impugnados,0,,0.000 %
2006,PERU,LIMA,HUAURA,HUAURA,PARTIDO APRISTA PERUANO,"5,948",38.464 %,32.289 %
2006,PERU,LIMA,HUAURA,HUAURA,UNION POR EL PERU,"4,875",31.525 %,26.464 %
2006,PERU,LIMA,HUAURA,HUAURA,UNIDAD NACIONAL,"1,998",12.920 %,10.846 %
2006,PERU,LIMA,HUAURA,HUAURA,ALIANZA POR EL FUTURO,"1,281",8.284 %,6.954 %
2006,PERU,LIMA,HUAURA,HUAURA,RESTAURACION NACIONAL,542,3.505 %,2.942 %
2006,PERU,LIMA,HUAURA,HUAURA,FRENTE DE CENTRO,481,3.110 %,2.611 %
2006,PERU,LIMA,HUAURA,HUAURA,ALIANZA PARA EL PROGRESO,47,0.304 %,0.255 %
2006,PERU,LIMA,HUAURA,HUAURA,CONCERTACION DESCENTRALISTA,44,0.285 %,0.239 %
2006,PERU,LIMA,HUAURA,HUAURA,MOVIMIENTO NUEVA IZQUIERDA,43,0.278 %,0.233 %
2006,PERU,LIMA,HUAURA,HUAURA,PARTIDO JUSTICIA NACIONAL,37,0.239 %,0.201 %
2006,PERU,LIMA,HUAURA,HUAURA,CON FUERZA PERU,30,0.194 %,0.163 %
2006,PERU,LIMA,HUAURA,HUAURA,PARTIDO SOCIALISTA,26,0.168 %,0.141 %
2006,PERU,LIMA,HUAURA,HUAURA,PROGRESEMOS PERU,21,0.136 %,0.114 %
2006,PERU,LIMA,HUAURA,HUAURA,PARTIDO RENACIMIENTO ANDINO,18,0.116 %,0.098 %
2006,PERU,LIMA,HUAURA,HUAURA,PERU AHORA,18,0.116 %,0.098 %
2006,PERU,LIMA,HUAURA,HUAURA,FUERZA DEMOCRATICA,16,0.103 %,0.087 %
2006,PERU,LIMA,HUAURA,HUAURA,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,15,0.097 %,0.081 %
2006,PERU,LIMA,HUAURA,HUAURA,RESURGIMIENTO PERUANO,13,0.084 %,0.071 %
2006,PERU,LIMA,HUAURA,HUAURA,Y SE LLAMA PERU,6,0.039 %,0.033 %
2006,PERU,LIMA,HUAURA,HUAURA,PARTIDO RECONSTRUCCION DEMOCRATICA,5,0.032 %,0.027 %
2006,PERU,LIMA,HUAURA,HUAURA,Votos Blancos,"2,497",,13.555 %
2006,PERU,LIMA,HUAURA,HUAURA,Votos Nulos,460,,2.497 %
2006,PERU,LIMA,HUAURA,HUAURA,Votos Impugnados,0,,0.000 %
2006,PERU,LIMA,HUAURA,LEONCIO PRADO,ALIANZA POR EL FUTURO,242,39.803 %,30.479 %
2006,PERU,LIMA,HUAURA,LEONCIO PRADO,UNION POR EL PERU,124,20.395 %,15.617 %
2006,PERU,LIMA,HUAURA,LEONCIO PRADO,PARTIDO APRISTA PERUANO,109,17.928 %,13.728 %
2006,PERU,LIMA,HUAURA,LEONCIO PRADO,RESTAURACION NACIONAL,57,9.375 %,7.179 %
2006,PERU,LIMA,HUAURA,LEONCIO PRADO,UNIDAD NACIONAL,48,7.895 %,6.045 %
2006,PERU,LIMA,HUAURA,LEONCIO PRADO,PARTIDO JUSTICIA NACIONAL,6,0.987 %,0.756 %
2006,PERU,LIMA,HUAURA,LEONCIO PRADO,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,4,0.658 %,0.504 %
2006,PERU,LIMA,HUAURA,LEONCIO PRADO,ALIANZA PARA EL PROGRESO,2,0.329 %,0.252 %
2006,PERU,LIMA,HUAURA,LEONCIO PRADO,PERU AHORA,2,0.329 %,0.252 %
2006,PERU,LIMA,HUAURA,LEONCIO PRADO,PARTIDO RECONSTRUCCION DEMOCRATICA,2,0.329 %,0.252 %
2006,PERU,LIMA,HUAURA,LEONCIO PRADO,PARTIDO SOCIALISTA,2,0.329 %,0.252 %
2006,PERU,LIMA,HUAURA,LEONCIO PRADO,FUERZA DEMOCRATICA,2,0.329 %,0.252 %
2006,PERU,LIMA,HUAURA,LEONCIO PRADO,FRENTE DE CENTRO,2,0.329 %,0.252 %
2006,PERU,LIMA,HUAURA,LEONCIO PRADO,PARTIDO RENACIMIENTO ANDINO,1,0.164 %,0.126 %
2006,PERU,LIMA,HUAURA,LEONCIO PRADO,CONCERTACION DESCENTRALISTA,1,0.164 %,0.126 %
2006,PERU,LIMA,HUAURA,LEONCIO PRADO,MOVIMIENTO NUEVA IZQUIERDA,1,0.164 %,0.126 %
2006,PERU,LIMA,HUAURA,LEONCIO PRADO,RESURGIMIENTO PERUANO,1,0.164 %,0.126 %
2006,PERU,LIMA,HUAURA,LEONCIO PRADO,PROGRESEMOS PERU,1,0.164 %,0.126 %
2006,PERU,LIMA,HUAURA,LEONCIO PRADO,CON FUERZA PERU,1,0.164 %,0.126 %
2006,PERU,LIMA,HUAURA,LEONCIO PRADO,Y SE LLAMA PERU,0,0.000 %,0.000 %
2006,PERU,LIMA,HUAURA,LEONCIO PRADO,Votos Blancos,139,,17.506 %
2006,PERU,LIMA,HUAURA,LEONCIO PRADO,Votos Nulos,47,,5.919 %
2006,PERU,LIMA,HUAURA,LEONCIO PRADO,Votos Impugnados,0,,0.000 %
2006,PERU,LIMA,HUAURA,PACCHO,PARTIDO APRISTA PERUANO,220,36.667 %,29.333 %
2006,PERU,LIMA,HUAURA,PACCHO,UNION POR EL PERU,183,30.500 %,24.400 %
2006,PERU,LIMA,HUAURA,PACCHO,ALIANZA POR EL FUTURO,112,18.667 %,14.933 %
2006,PERU,LIMA,HUAURA,PACCHO,UNIDAD NACIONAL,53,8.833 %,7.067 %
2006,PERU,LIMA,HUAURA,PACCHO,FUERZA DEMOCRATICA,5,0.833 %,0.667 %
2006,PERU,LIMA,HUAURA,PACCHO,PARTIDO SOCIALISTA,5,0.833 %,0.667 %
2006,PERU,LIMA,HUAURA,PACCHO,FRENTE DE CENTRO,4,0.667 %,0.533 %
2006,PERU,LIMA,HUAURA,PACCHO,ALIANZA PARA EL PROGRESO,4,0.667 %,0.533 %
2006,PERU,LIMA,HUAURA,PACCHO,RESTAURACION NACIONAL,4,0.667 %,0.533 %
2006,PERU,LIMA,HUAURA,PACCHO,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,3,0.500 %,0.400 %
2006,PERU,LIMA,HUAURA,PACCHO,PARTIDO RECONSTRUCCION DEMOCRATICA,2,0.333 %,0.267 %
2006,PERU,LIMA,HUAURA,PACCHO,RESURGIMIENTO PERUANO,2,0.333 %,0.267 %
2006,PERU,LIMA,HUAURA,PACCHO,CONCERTACION DESCENTRALISTA,1,0.167 %,0.133 %
2006,PERU,LIMA,HUAURA,PACCHO,CON FUERZA PERU,1,0.167 %,0.133 %
2006,PERU,LIMA,HUAURA,PACCHO,PARTIDO JUSTICIA NACIONAL,1,0.167 %,0.133 %
2006,PERU,LIMA,HUAURA,PACCHO,PARTIDO RENACIMIENTO ANDINO,0,0.000 %,0.000 %
2006,PERU,LIMA,HUAURA,PACCHO,Y SE LLAMA PERU,0,0.000 %,0.000 %
2006,PERU,LIMA,HUAURA,PACCHO,PERU AHORA,0,0.000 %,0.000 %
2006,PERU,LIMA,HUAURA,PACCHO,MOVIMIENTO NUEVA IZQUIERDA,0,0.000 %,0.000 %
2006,PERU,LIMA,HUAURA,PACCHO,PROGRESEMOS PERU,0,0.000 %,0.000 %
2006,PERU,LIMA,HUAURA,PACCHO,Votos Blancos,127,,16.933 %
2006,PERU,LIMA,HUAURA,PACCHO,Votos Nulos,23,,3.067 %
2006,PERU,LIMA,HUAURA,PACCHO,Votos Impugnados,0,,0.000 %
2006,PERU,LIMA,HUAURA,SANTA LEONOR,ALIANZA POR EL FUTURO,122,39.482 %,29.684 %
2006,PERU,LIMA,HUAURA,SANTA LEONOR,UNION POR EL PERU,68,22.006 %,16.545 %
2006,PERU,LIMA,HUAURA,SANTA LEONOR,PARTIDO APRISTA PERUANO,65,21.036 %,15.815 %
2006,PERU,LIMA,HUAURA,SANTA LEONOR,UNIDAD NACIONAL,39,12.621 %,9.489 %
2006,PERU,LIMA,HUAURA,SANTA LEONOR,RESTAURACION NACIONAL,9,2.913 %,2.190 %
2006,PERU,LIMA,HUAURA,SANTA LEONOR,FRENTE DE CENTRO,2,0.647 %,0.487 %
2006,PERU,LIMA,HUAURA,SANTA LEONOR,PARTIDO JUSTICIA NACIONAL,1,0.324 %,0.243 %
2006,PERU,LIMA,HUAURA,SANTA LEONOR,PARTIDO SOCIALISTA,1,0.324 %,0.243 %
2006,PERU,LIMA,HUAURA,SANTA LEONOR,FUERZA DEMOCRATICA,1,0.324 %,0.243 %
2006,PERU,LIMA,HUAURA,SANTA LEONOR,PARTIDO RENACIMIENTO ANDINO,1,0.324 %,0.243 %
2006,PERU,LIMA,HUAURA,SANTA LEONOR,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,0,0.000 %,0.000 %
2006,PERU,LIMA,HUAURA,SANTA LEONOR,CON FUERZA PERU,0,0.000 %,0.000 %
2006,PERU,LIMA,HUAURA,SANTA LEONOR,PROGRESEMOS PERU,0,0.000 %,0.000 %
2006,PERU,LIMA,HUAURA,SANTA LEONOR,PERU AHORA,0,0.000 %,0.000 %
2006,PERU,LIMA,HUAURA,SANTA LEONOR,CONCERTACION DESCENTRALISTA,0,0.000 %,0.000 %
2006,PERU,LIMA,HUAURA,SANTA LEONOR,RESURGIMIENTO PERUANO,0,0.000 %,0.000 %
2006,PERU,LIMA,HUAURA,SANTA LEONOR,MOVIMIENTO NUEVA IZQUIERDA,0,0.000 %,0.000 %
2006,PERU,LIMA,HUAURA,SANTA LEONOR,PARTIDO RECONSTRUCCION DEMOCRATICA,0,0.000 %,0.000 %
2006,PERU,LIMA,HUAURA,SANTA LEONOR,ALIANZA PARA EL PROGRESO,0,0.000 %,0.000 %
2006,PERU,LIMA,HUAURA,SANTA LEONOR,Y SE LLAMA PERU,0,0.000 %,0.000 %
2006,PERU,LIMA,HUAURA,SANTA LEONOR,Votos Blancos,96,,23.358 %
2006,PERU,LIMA,HUAURA,SANTA LEONOR,Votos Nulos,6,,1.460 %
2006,PERU,LIMA,HUAURA,SANTA LEONOR,Votos Impugnados,0,,0.000 %
2006,PERU,LIMA,HUAURA,SANTA MARIA,PARTIDO APRISTA PERUANO,"4,446",31.539 %,27.495 %
2006,PERU,LIMA,HUAURA,SANTA MARIA,UNION POR EL PERU,"3,813",27.048 %,23.581 %
2006,PERU,LIMA,HUAURA,SANTA MARIA,UNIDAD NACIONAL,"2,456",17.422 %,15.189 %
2006,PERU,LIMA,HUAURA,SANTA MARIA,ALIANZA POR EL FUTURO,"2,040",14.471 %,12.616 %
2006,PERU,LIMA,HUAURA,SANTA MARIA,FRENTE DE CENTRO,571,4.051 %,3.531 %
2006,PERU,LIMA,HUAURA,SANTA MARIA,RESTAURACION NACIONAL,434,3.079 %,2.684 %
2006,PERU,LIMA,HUAURA,SANTA MARIA,CONCERTACION DESCENTRALISTA,66,0.468 %,0.408 %
2006,PERU,LIMA,HUAURA,SANTA MARIA,PARTIDO JUSTICIA NACIONAL,53,0.376 %,0.328 %
2006,PERU,LIMA,HUAURA,SANTA MARIA,PERU AHORA,48,0.340 %,0.297 %
2006,PERU,LIMA,HUAURA,SANTA MARIA,CON FUERZA PERU,34,0.241 %,0.210 %
2006,PERU,LIMA,HUAURA,SANTA MARIA,PARTIDO SOCIALISTA,33,0.234 %,0.204 %
2006,PERU,LIMA,HUAURA,SANTA MARIA,Y SE LLAMA PERU,26,0.184 %,0.161 %
2006,PERU,LIMA,HUAURA,SANTA MARIA,MOVIMIENTO NUEVA IZQUIERDA,20,0.142 %,0.124 %
2006,PERU,LIMA,HUAURA,SANTA MARIA,PARTIDO RENACIMIENTO ANDINO,15,0.106 %,0.093 %
2006,PERU,LIMA,HUAURA,SANTA MARIA,ALIANZA PARA EL PROGRESO,13,0.092 %,0.080 %
2006,PERU,LIMA,HUAURA,SANTA MARIA,PROGRESEMOS PERU,9,0.064 %,0.056 %
2006,PERU,LIMA,HUAURA,SANTA MARIA,FUERZA DEMOCRATICA,7,0.050 %,0.043 %
2006,PERU,LIMA,HUAURA,SANTA MARIA,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,5,0.035 %,0.031 %
2006,PERU,LIMA,HUAURA,SANTA MARIA,PARTIDO RECONSTRUCCION DEMOCRATICA,5,0.035 %,0.031 %
2006,PERU,LIMA,HUAURA,SANTA MARIA,RESURGIMIENTO PERUANO,3,0.021 %,0.019 %
2006,PERU,LIMA,HUAURA,SANTA MARIA,Votos Blancos,"1,630",,10.080 %
2006,PERU,LIMA,HUAURA,SANTA MARIA,Votos Nulos,443,,2.740 %
2006,PERU,LIMA,HUAURA,SANTA MARIA,Votos Impugnados,0,,0.000 %
2006,PERU,LIMA,HUAURA,SAYAN,PARTIDO APRISTA PERUANO,"2,687",32.990 %,26.827 %
2006,PERU,LIMA,HUAURA,SAYAN,UNION POR EL PERU,"2,360",28.975 %,23.562 %
2006,PERU,LIMA,HUAURA,SAYAN,UNIDAD NACIONAL,"1,372",16.845 %,13.698 %
2006,PERU,LIMA,HUAURA,SAYAN,ALIANZA POR EL FUTURO,720,8.840 %,7.188 %
2006,PERU,LIMA,HUAURA,SAYAN,RESTAURACION NACIONAL,617,7.575 %,6.160 %
2006,PERU,LIMA,HUAURA,SAYAN,FRENTE DE CENTRO,229,2.812 %,2.286 %
2006,PERU,LIMA,HUAURA,SAYAN,PARTIDO JUSTICIA NACIONAL,24,0.295 %,0.240 %
2006,PERU,LIMA,HUAURA,SAYAN,CONCERTACION DESCENTRALISTA,24,0.295 %,0.240 %
2006,PERU,LIMA,HUAURA,SAYAN,ALIANZA PARA EL PROGRESO,16,0.196 %,0.160 %
2006,PERU,LIMA,HUAURA,SAYAN,PARTIDO RENACIMIENTO ANDINO,14,0.172 %,0.140 %
2006,PERU,LIMA,HUAURA,SAYAN,PARTIDO SOCIALISTA,14,0.172 %,0.140 %
2006,PERU,LIMA,HUAURA,SAYAN,PROGRESEMOS PERU,12,0.147 %,0.120 %
2006,PERU,LIMA,HUAURA,SAYAN,FUERZA DEMOCRATICA,10,0.123 %,0.100 %
2006,PERU,LIMA,HUAURA,SAYAN,CON FUERZA PERU,9,0.110 %,0.090 %
2006,PERU,LIMA,HUAURA,SAYAN,PERU AHORA,8,0.098 %,0.080 %
2006,PERU,LIMA,HUAURA,SAYAN,RESURGIMIENTO PERUANO,8,0.098 %,0.080 %
2006,PERU,LIMA,HUAURA,SAYAN,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,8,0.098 %,0.080 %
2006,PERU,LIMA,HUAURA,SAYAN,MOVIMIENTO NUEVA IZQUIERDA,7,0.086 %,0.070 %
2006,PERU,LIMA,HUAURA,SAYAN,PARTIDO RECONSTRUCCION DEMOCRATICA,5,0.061 %,0.050 %
2006,PERU,LIMA,HUAURA,SAYAN,Y SE LLAMA PERU,1,0.012 %,0.010 %
2006,PERU,LIMA,HUAURA,SAYAN,Votos Blancos,"1,641",,16.384 %
2006,PERU,LIMA,HUAURA,SAYAN,Votos Nulos,230,,2.296 %
2006,PERU,LIMA,HUAURA,SAYAN,Votos Impugnados,0,,0.000 %
2006,PERU,LIMA,HUAURA,VEGUETA,PARTIDO APRISTA PERUANO,"2,674",32.931 %,28.050 %
2006,PERU,LIMA,HUAURA,VEGUETA,UNION POR EL PERU,"2,023",24.914 %,21.221 %
2006,PERU,LIMA,HUAURA,VEGUETA,ALIANZA POR EL FUTURO,"1,669",20.554 %,17.508 %
2006,PERU,LIMA,HUAURA,VEGUETA,UNIDAD NACIONAL,"1,060",13.054 %,11.119 %
2006,PERU,LIMA,HUAURA,VEGUETA,RESTAURACION NACIONAL,329,4.052 %,3.451 %
2006,PERU,LIMA,HUAURA,VEGUETA,FRENTE DE CENTRO,203,2.500 %,2.129 %
2006,PERU,LIMA,HUAURA,VEGUETA,MOVIMIENTO NUEVA IZQUIERDA,47,0.579 %,0.493 %
2006,PERU,LIMA,HUAURA,VEGUETA,PARTIDO JUSTICIA NACIONAL,19,0.234 %,0.199 %
2006,PERU,LIMA,HUAURA,VEGUETA,CON FUERZA PERU,16,0.197 %,0.168 %
2006,PERU,LIMA,HUAURA,VEGUETA,CONCERTACION DESCENTRALISTA,15,0.185 %,0.157 %
2006,PERU,LIMA,HUAURA,VEGUETA,PROGRESEMOS PERU,12,0.148 %,0.126 %
2006,PERU,LIMA,HUAURA,VEGUETA,PERU AHORA,9,0.111 %,0.094 %
2006,PERU,LIMA,HUAURA,VEGUETA,PARTIDO SOCIALISTA,9,0.111 %,0.094 %
2006,PERU,LIMA,HUAURA,VEGUETA,PARTIDO RENACIMIENTO ANDINO,8,0.099 %,0.084 %
2006,PERU,LIMA,HUAURA,VEGUETA,FUERZA DEMOCRATICA,7,0.086 %,0.073 %
2006,PERU,LIMA,HUAURA,VEGUETA,PARTIDO RECONSTRUCCION DEMOCRATICA,7,0.086 %,0.073 %
2006,PERU,LIMA,HUAURA,VEGUETA,ALIANZA PARA EL PROGRESO,5,0.062 %,0.052 %
2006,PERU,LIMA,HUAURA,VEGUETA,RESURGIMIENTO PERUANO,4,0.049 %,0.042 %
2006,PERU,LIMA,HUAURA,VEGUETA,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,4,0.049 %,0.042 %
2006,PERU,LIMA,HUAURA,VEGUETA,Y SE LLAMA PERU,0,0.000 %,0.000 %
2006,PERU,LIMA,HUAURA,VEGUETA,Votos Blancos,"1,214",,12.735 %
2006,PERU,LIMA,HUAURA,VEGUETA,Votos Nulos,199,,2.087 %
2006,PERU,LIMA,HUAURA,VEGUETA,Votos Impugnados,0,,0.000 %
2006,PERU,LIMA,LIMA,ANCON,UNIDAD NACIONAL,"4,018",29.369 %,26.135 %
2006,PERU,LIMA,LIMA,ANCON,UNION POR EL PERU,"3,631",26.540 %,23.618 %
2006,PERU,LIMA,LIMA,ANCON,PARTIDO APRISTA PERUANO,"2,866",20.949 %,18.642 %
2006,PERU,LIMA,LIMA,ANCON,ALIANZA POR EL FUTURO,"1,434",10.482 %,9.327 %
2006,PERU,LIMA,LIMA,ANCON,RESTAURACION NACIONAL,788,5.760 %,5.126 %
2006,PERU,LIMA,LIMA,ANCON,FRENTE DE CENTRO,592,4.327 %,3.851 %
2006,PERU,LIMA,LIMA,ANCON,PARTIDO JUSTICIA NACIONAL,83,0.607 %,0.540 %
2006,PERU,LIMA,LIMA,ANCON,CONCERTACION DESCENTRALISTA,60,0.439 %,0.390 %
2006,PERU,LIMA,LIMA,ANCON,PARTIDO SOCIALISTA,48,0.351 %,0.312 %
2006,PERU,LIMA,LIMA,ANCON,CON FUERZA PERU,45,0.329 %,0.293 %
2006,PERU,LIMA,LIMA,ANCON,ALIANZA PARA EL PROGRESO,23,0.168 %,0.150 %
2006,PERU,LIMA,LIMA,ANCON,MOVIMIENTO NUEVA IZQUIERDA,22,0.161 %,0.143 %
2006,PERU,LIMA,LIMA,ANCON,PROGRESEMOS PERU,17,0.124 %,0.111 %
2006,PERU,LIMA,LIMA,ANCON,PARTIDO RENACIMIENTO ANDINO,15,0.110 %,0.098 %
2006,PERU,LIMA,LIMA,ANCON,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,11,0.080 %,0.072 %
2006,PERU,LIMA,LIMA,ANCON,FUERZA DEMOCRATICA,8,0.058 %,0.052 %
2006,PERU,LIMA,LIMA,ANCON,PARTIDO RECONSTRUCCION DEMOCRATICA,8,0.058 %,0.052 %
2006,PERU,LIMA,LIMA,ANCON,PERU AHORA,5,0.037 %,0.033 %
2006,PERU,LIMA,LIMA,ANCON,RESURGIMIENTO PERUANO,5,0.037 %,0.033 %
2006,PERU,LIMA,LIMA,ANCON,Y SE LLAMA PERU,2,0.015 %,0.013 %
2006,PERU,LIMA,LIMA,ANCON,Votos Blancos,"1,140",,7.415 %
2006,PERU,LIMA,LIMA,ANCON,Votos Nulos,553,,3.597 %
2006,PERU,LIMA,LIMA,ANCON,Votos Impugnados,0,,0.000 %
2006,PERU,LIMA,LIMA,ATE,UNION POR EL PERU,"61,426",31.030 %,27.541 %
2006,PERU,LIMA,LIMA,ATE,UNIDAD NACIONAL,"50,238",25.379 %,22.525 %
2006,PERU,LIMA,LIMA,ATE,PARTIDO APRISTA PERUANO,"38,254",19.325 %,17.152 %
2006,PERU,LIMA,LIMA,ATE,ALIANZA POR EL FUTURO,"18,504",9.348 %,8.297 %
2006,PERU,LIMA,LIMA,ATE,FRENTE DE CENTRO,"11,870",5.996 %,5.322 %
2006,PERU,LIMA,LIMA,ATE,RESTAURACION NACIONAL,"11,670",5.895 %,5.232 %
2006,PERU,LIMA,LIMA,ATE,CONCERTACION DESCENTRALISTA,"1,330",0.672 %,0.596 %
2006,PERU,LIMA,LIMA,ATE,PARTIDO SOCIALISTA,"1,025",0.518 %,0.460 %
2006,PERU,LIMA,LIMA,ATE,PARTIDO JUSTICIA NACIONAL,"1,005",0.508 %,0.451 %
2006,PERU,LIMA,LIMA,ATE,CON FUERZA PERU,712,0.360 %,0.319 %
2006,PERU,LIMA,LIMA,ATE,Y SE LLAMA PERU,347,0.175 %,0.156 %
2006,PERU,LIMA,LIMA,ATE,PARTIDO RENACIMIENTO ANDINO,325,0.164 %,0.146 %
2006,PERU,LIMA,LIMA,ATE,RESURGIMIENTO PERUANO,216,0.109 %,0.097 %
2006,PERU,LIMA,LIMA,ATE,MOVIMIENTO NUEVA IZQUIERDA,204,0.103 %,0.091 %
2006,PERU,LIMA,LIMA,ATE,ALIANZA PARA EL PROGRESO,202,0.102 %,0.091 %
2006,PERU,LIMA,LIMA,ATE,PROGRESEMOS PERU,196,0.099 %,0.088 %
2006,PERU,LIMA,LIMA,ATE,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,153,0.077 %,0.069 %
2006,PERU,LIMA,LIMA,ATE,FUERZA DEMOCRATICA,115,0.058 %,0.052 %
2006,PERU,LIMA,LIMA,ATE,PARTIDO RECONSTRUCCION DEMOCRATICA,83,0.042 %,0.037 %
2006,PERU,LIMA,LIMA,ATE,PERU AHORA,79,0.040 %,0.035 %
2006,PERU,LIMA,LIMA,ATE,Votos Blancos,"17,683",,7.928 %
2006,PERU,LIMA,LIMA,ATE,Votos Nulos,"7,396",,3.316 %
2006,PERU,LIMA,LIMA,ATE,Votos Impugnados,0,,0.000 %
2006,PERU,LIMA,LIMA,BARRANCO,UNIDAD NACIONAL,"17,949",49.239 %,45.424 %
2006,PERU,LIMA,LIMA,BARRANCO,PARTIDO APRISTA PERUANO,"7,615",20.890 %,19.272 %
2006,PERU,LIMA,LIMA,BARRANCO,UNION POR EL PERU,"4,641",12.731 %,11.745 %
2006,PERU,LIMA,LIMA,BARRANCO,FRENTE DE CENTRO,"2,077",5.698 %,5.256 %
2006,PERU,LIMA,LIMA,BARRANCO,ALIANZA POR EL FUTURO,"1,563",4.288 %,3.956 %
2006,PERU,LIMA,LIMA,BARRANCO,RESTAURACION NACIONAL,"1,311",3.596 %,3.318 %
2006,PERU,LIMA,LIMA,BARRANCO,CONCERTACION DESCENTRALISTA,502,1.377 %,1.270 %
2006,PERU,LIMA,LIMA,BARRANCO,PARTIDO SOCIALISTA,337,0.924 %,0.853 %
2006,PERU,LIMA,LIMA,BARRANCO,PARTIDO JUSTICIA NACIONAL,153,0.420 %,0.387 %
2006,PERU,LIMA,LIMA,BARRANCO,CON FUERZA PERU,130,0.357 %,0.329 %
2006,PERU,LIMA,LIMA,BARRANCO,MOVIMIENTO NUEVA IZQUIERDA,40,0.110 %,0.101 %
2006,PERU,LIMA,LIMA,BARRANCO,ALIANZA PARA EL PROGRESO,38,0.104 %,0.096 %
2006,PERU,LIMA,LIMA,BARRANCO,PROGRESEMOS PERU,23,0.063 %,0.058 %
2006,PERU,LIMA,LIMA,BARRANCO,PARTIDO RENACIMIENTO ANDINO,20,0.055 %,0.051 %
2006,PERU,LIMA,LIMA,BARRANCO,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,15,0.041 %,0.038 %
